,RegionName,one_month_sign,quarter_sign,year_sign,month_diff,quarter_diff,year_diff
10233,31565.0,0,0,0,11.80477118672909,11.884086250803502,14.71495975913406
10234,1038.0,0,0,0,34.308978174586294,34.602543559352156,35.00298682371436
10235,43128.0,0,0,1,42.4381546936331,42.79450935109844,41.65687943583713
10236,74471.0,1,0,1,67.08230042340459,68.08774650578566,65.31131201180807
10237,15026.0,0,0,0,3.077923611287102,3.786756278321189,3.5862714322481164
10238,49620.0,1,1,1,17.691189124323984,17.405902313000446,17.493836990959043
10239,92282.0,1,0,0,16.359830660689216,16.66322451813458,16.93298576752699
10240,3887.0,0,0,0,21.122018837862004,21.0458977810359,21.235314940267912
10241,49453.0,0,0,0,48.34242815150137,48.41805783285093,49.25878517223703
10242,21623.0,1,1,1,23.20661002130501,22.753422806256825,22.002385463563346
10243,32502.0,1,1,0,6.788738767555194,6.832596758309387,8.245100857888113
10244,44412.0,1,0,0,16.594431332854366,16.988836052659696,16.778803549359676
10245,31830.0,0,0,1,63.76373334685075,64.92698232148894,62.7527833460567
10246,38582.0,1,1,0,11.786377842240057,11.561078174246804,12.276843410848894
10247,72354.0,1,1,0,270.0790231690189,271.9860938961972,272.3156608644151
10248,13736.0,0,0,1,72.67762367834484,73.40391134441384,71.86880315216936
10249,44807.0,1,0,1,89.0452958509695,89.86754418497314,88.84724177117742
10250,74561.0,1,0,0,182.29788536467805,184.47772901504743,183.06529356108035
10251,60034.0,0,0,0,7.371805006336775,7.910167369210501,8.447086676425576
10252,99360.0,0,0,0,44.044756735592706,44.09826894308219,43.834487579932734
10253,25535.0,0,0,0,76.6225195251458,77.26737725521387,77.60517321204725
10254,2808.0,0,0,0,25.74638092757199,26.19625821590689,27.25323609709694
10255,13493.0,1,0,1,88.64409107178466,89.86155396125965,87.19849139986535
10256,38233.0,0,0,1,152.29281799289808,153.97856515326015,151.69545850128975
10257,48894.0,0,0,0,2.090638329009604,2.496632424608449,2.2854222729888134
10258,14008.0,1,0,1,24.788731980679916,25.62902038657682,23.366282621832667
10259,74450.0,0,0,1,52.80142189911171,54.01014677649729,51.596946223966974
10260,1351.0,0,0,0,20.579808639330086,20.60751529218039,21.498750609797526
10261,28679.0,1,1,0,23.63722842736781,23.589584312491933,26.249182553292737
10262,45346.0,1,0,1,58.93702751859246,59.39108524761986,58.136400415402065
10263,62048.0,0,0,0,301.8036271509157,303.9687675026925,303.3987590688656
10264,37047.0,0,0,1,6.463033444899863,7.003690808618674,5.69097386385204
10265,61732.0,1,1,1,35.818848954210736,36.03187563694072,35.82115727069699
10266,44046.0,1,1,1,0.37273747288463177,0.3779471837442462,0.3342127007633311
10267,13332.0,1,0,1,89.23510697862233,90.35479287742119,86.91204608022026
10268,43837.0,1,0,1,46.62724463013245,47.09762046322686,46.53004280428504
10269,44629.0,1,1,1,76.23300262935304,76.58347212210184,76.15040902203292
10270,53153.0,0,1,1,32.89488195643693,32.58746503907577,32.801374292904285
10271,22967.0,1,1,0,21.153441041404744,20.475563064456598,21.21132088958128
10272,16341.0,0,0,1,140.15671975341067,141.48262956342288,139.64724984597615
10273,43406.0,0,0,0,116.25530290662824,117.54522533271418,116.40069017957352
10274,19373.0,0,0,0,61.52377325088199,62.0905382712713,61.80931891640251
10275,13164.0,0,0,0,3.328213442588667,3.353007471099352,5.156775777363473
10276,14770.0,0,0,1,117.9281709153586,118.8141434643383,116.19853291394028
10277,7021.0,1,1,1,76.65093129547873,76.82129983431668,75.49240231098817
10278,21668.0,1,1,1,18.591114016331442,17.815497209894847,17.19521535540147
10279,38356.0,0,0,0,53.625927762501334,54.13409025488952,53.14653507857278
10280,14716.0,0,1,1,99.43404263535919,99.91530987480864,96.62181101802864
10281,40440.0,0,0,1,87.86282015289741,88.68012346061202,86.17127632140024
10282,93283.0,1,1,1,60.921306446169986,60.98577828913823,60.33063941365937
10283,31775.0,0,0,0,158.3796737064804,159.40506459712637,159.6061048669573
10284,7439.0,1,1,1,22.281532380528425,21.919872511097147,21.420102188476257
10285,37369.0,0,0,1,47.00991715736725,47.26362114252259,44.787427037887234
10286,12094.0,1,1,0,0.0811395253479043,0.516267498361919,0.2877968740563621
10287,13734.0,0,0,1,66.30134679656923,66.781748871992,65.56465428491185
10288,30105.0,1,1,1,13.730124274192287,13.402746445895898,12.317539486690555
10289,45306.0,1,1,1,26.096529063059453,26.147347227480363,25.890123678287043
10290,43066.0,0,0,0,17.122153841507263,17.113133735872438,17.7007848816929
10291,97544.0,1,1,1,36.28798077201976,35.90136231942583,34.95794846991851
10292,36525.0,0,0,1,50.33306450071779,50.72846520212483,49.7649064476088
10293,37308.0,1,1,0,6.287524102775891,6.22804269533623,8.08175627882498
10294,42160.0,1,1,1,62.29654624146225,62.081055002782826,60.70305880172328
10295,44429.0,1,1,1,32.87739169111739,32.855972403921946,30.840635700676636
10296,12458.0,1,1,1,14.80385835727197,14.781522932623977,10.661036247229458
10297,6068.0,0,0,0,65.88176849450258,66.26876663515411,69.1606923346336
10298,12070.0,1,1,1,46.74036791381362,46.706773902195195,44.40532143835478
10299,18917.0,0,0,0,32.44923898003863,32.53654798658934,32.74718023340425
10300,12060.0,0,0,0,39.71559587519561,39.95083220914636,42.712897335643255
10301,45303.0,1,1,1,77.01015262488639,77.56985797142706,75.89903283482496
10302,97499.0,0,0,0,0.44124784373322956,0.3405521741358825,1.1203089558498203
10303,55088.0,1,1,1,45.740794510918036,45.107248030242474,44.722761996410284
10304,3823.0,0,0,0,54.35717390722102,54.57293219833088,54.36067042338433
10305,97067.0,1,1,1,30.078191844677573,29.853088911661196,28.959100727486675
10306,62061.0,1,1,1,27.40244141804007,27.764268876439488,27.41206845789754
10307,29685.0,0,0,0,77.77564460594968,77.75185284150609,79.13164962310232
10308,12910.0,0,0,1,106.35949306159108,107.98669545145871,106.09409014889305
10309,54245.0,0,1,1,4.994840227018306,4.823134973042053,2.986769211089961
10310,97455.0,0,1,1,54.74475774002345,54.85842891329001,54.40810307978523
10311,1034.0,0,0,0,22.640065899083563,22.770557752413424,23.843626595392497
10312,96722.0,0,1,0,79.8752613978911,79.85414373001613,81.71387557253684
10313,3224.0,0,0,0,39.308107547623514,39.74284686527786,42.14335458700072
10314,18656.0,0,1,1,18.62829129632248,18.336538234152012,17.649255338036422
10315,72136.0,1,0,0,39.640021027500254,40.27713817597938,39.8475991743262
10316,6235.0,0,0,0,4.9215796036947195,5.147078835684354,6.349315764247905
10317,43739.0,1,1,0,3.609901090720627,3.038710609539619,4.417915388437744
10318,14817.0,1,0,1,15.039712743200367,15.523926939349511,14.52222682610974
10319,2535.0,0,1,0,87.31151319496473,87.31516560182789,90.5542555953602
10320,37360.0,1,1,0,17.759124475970744,17.472227491335623,18.57590746179418
10321,38222.0,0,0,0,14.43447208450457,15.500502066265708,14.628091904522897
10322,37350.0,0,0,0,69.47725926575366,69.99177433618311,71.61121498297473
10323,4562.0,0,0,0,41.089280277781036,41.43873045648533,43.49344357778957
10324,95663.0,0,1,1,66.29617261799369,66.27856155923362,64.26979542606199
10325,20677.0,0,1,1,47.916538198469944,48.09751656777161,46.805660662564144
10326,73067.0,0,0,1,58.7156856781284,59.77825086831013,58.2424614857407
10327,13060.0,1,1,1,23.53345868183675,23.56467666493773,21.70427660390357
10328,85624.0,0,1,0,24.587015860789133,24.430087091808613,25.5365340084891
10329,80467.0,0,0,0,56.854632103950784,58.184119578958004,60.35538076608688
10330,17098.0,1,1,1,129.2642473244422,130.43701600039438,128.02637615855986
10331,80536.0,0,1,1,48.915138031880474,48.601382562346856,47.5026435618444
10332,48628.0,1,1,1,52.54586130416971,52.26925811542452,52.469907673668025
10333,98392.0,0,1,1,33.696454628256234,33.59368482986711,33.275016274750215
10334,80535.0,0,1,1,43.68602363712186,43.637414342872404,42.163891414551074
10335,21036.0,1,1,1,68.04426700499111,67.95612056686154,66.43993272959536
