RegionName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,excel,Sign(1-month),,zhvf,,Sign(zhvf),,manual check sign (both same),
60601,,0.001676331,0.004888108,0.011938921,0.014681361,0.013270682,0.011301917,0.014215911,0.015733733,0.017650755,0.015281103,0.014223216,0.00999265,0.007089971,0.006887922,0.00665949,0.006930634,0.006159981,0.007563019,0.011024114,0.014550664,0.015406338,0.013598504,0.009488393,0.006788126,0.005882434,0.006890257,0.007073126,0.004789784,0.003603628,0.005412679,0.00847452,0.008285042,0.006855073,0.004598259,0.004876776,0.004462039,0.003685892,0.000702676,-0.000899175,-0.002397837,-0.000500485,-0.000184985,0.000928286,0.000742577,0.000270696,0.001649209,0.002806667,0.003160154,0.001658831,0.000848546,0.003287296,0.003571821,0.003709361,0.003443039,0.005647224,0.007142239,0.008254598,0.009048328,0.00764609,0.008231635,0.006742334,0.00710709,0.004043829,0.00419961,0.005651572,0.007222583,0.008429479,0.008492647,0.009785652,0.009364164,0.009822199,0.007779138,0.007806066,0.00734376,0.006952885,0.004745939,0.002725618,0.002868634,0.003165681,0.002995677,0.001004294,0.002578761,0.00352332,0.005466382,0.005237793,0.002980366,0.000742877,-0.001827658,-0.001212976,-0.000654724,-0.000385384,-0.001215713,-0.00122234,-0.001226412,-0.001581332,-0.001059336,-0.006980925,0.000718889,-0.004731886,0.003961986,-0.006965374,0.001812578,-0.002728349,0.003100763,-0.004457473,-0.005203075,-0.010148716,-0.011032406,-0.005305061,-0.005474492,0.00478687,0.000760512,0.004833724,0.000564508,0.002156877,-0.005196072,-0.005545432,-0.009325691,-0.00119558,-0.009328435,-0.005235893,-0.013528607,-0.002278614,-0.006383341,-0.000593895,-0.011833542,-0.008690875,-0.011161535,-0.007860267,-0.011029128,-0.014022821,-0.011536339,-0.009607585,-0.001357799,0.001340934,0.00631575,0.004725652,0.004666463,-0.002002011,-0.005904417,-0.012135465,-0.008158413,-0.011048312,-0.009545253,-0.012287243,-0.008700896,-0.008408944,-0.00598294,0.001564794,0.006832362,0.007953944,0.00373879,0.001059575,0.004544163,0.009570794,0.0188957,0.021242021,0.018524825,0.010999666,0.005056685,0.005500866,0.004881749,0.003238689,0.002702982,0.008028228,0.014048446,0.016629191,0.019336367,0.01681368,0.012863493,0.002961924,-0.002253882,-0.00172523,0.00048876,0.00079081,-0.000148328,0.002122759,0.005641521,0.007635958,0.006021568,0.005013901,0.002177877,-0.001496822,-0.001856111,3.16E-05,0.002753749,0.002801267,0.003878909,0.003517393,0.003292164,0.002717216,0.007326924,0.009582029,0.010643211,0.010912798,0.011281837,0.00916647,0.003207843,-0.000196513,-0.001616093,-0.001667319,-0.004153348,-0.002757629,-0.002392632,-0.001267991,-0.00168788,-0.000626015,-0.000784242,-0.002941982,-0.002554601,-0.002573552,0.000403077,-0.00045017,-0.00177661,-0.002043996,-0.001636048,0.000210158,0.001643387,0.002374882,-0.001133555,-0.009440386,-0.013637096,-0.010703637,-0.005150396,-0.003981356,-0.002825433,0.00028465,0.00478284,0.003996175,-0.001956491,-0.006308829,-0.005847862,-0.00436248,-0.003403513,-0.003806647,-0.004567374,-0.001069721,-0.000456654,0.001584325,-0.001979274,-6.41E-05,0.001534271,0.00232457,-0.000724244,-0.003924944,-0.00481784,-0.000822541,0.001546897,0.001018032,-0.001620754,-0.003077444,-0.000245338,0.000871028,0.001912978,0.000185554,-0.002387559,-0.004163972,-0.003705057,-0.00277079,-0.002990962,-0.0022923,0.000706522,0.004772499,0.006901417,0.008463505,0.009288316,0.007406384,-0.00060145,-0.003589754,-0.007483523,-0.007948307,-0.010166993,-0.009116261,-0.006229427,-0.008711277,-0.01537035,-0.018525903,-0.019408636,-0.014947433,-0.013124965,-0.006806936,-0.002684221,0.002474787,0.00505607,0.006160332,0.005427274,0.00243403,0.000895985,0.002715388,0.001666483,0.001176481,-0.003899191,-0.003458661,-0.000837025,0.004571593,0.002427286,-0.003338027,-0.003369727,-0.003401427,-0.003433127,-0.003464827,-0.003496526,-0.003528226,-0.003559926,-0.003591626,-0.003623326,-0.003655025,-0.003686725,all-time,60601,,-0.1,,,,,all-time
60602,,0.000943023,0.004493554,0.008464436,0.015007061,0.013521972,0.011864546,0.013232931,0.015487785,0.02300243,0.023809108,0.02083639,0.017596925,0.010750004,0.015259734,0.010859894,0.014327464,0.009870393,0.005894644,0.004403527,0.005060363,0.010675539,0.009457404,0.005922633,0.002444089,0.002387828,0.005398927,0.005416911,0.003147951,0.001030499,0.002628847,0.00770054,0.010678226,0.009152888,0.002838921,-0.001311324,0.001403212,0.003120445,0.001666166,-0.00366563,-0.006203062,-0.004491141,-0.005625048,-0.006248268,-0.006471552,-0.003240938,0.002935037,-0.004061134,-0.004699666,-0.011388524,-0.001701374,2.07E-05,0.004293141,0.004878739,0.007358805,0.010023341,0.008076832,0.008566651,0.007805193,0.008858367,0.00893111,0.008086752,0.009625161,0.007641379,0.006158339,0.004902407,0.004739943,0.007536462,0.009269836,0.011453487,0.01111495,0.011365056,0.00914216,0.007095565,0.005839887,0.006871479,0.009577934,0.009052749,0.006754498,0.002624916,0.002136839,0.004323993,0.005945632,0.006510481,0.006274341,0.004901756,0.002547576,-0.000841654,-0.002660943,-0.001610544,-0.001117148,-0.000740184,-0.003422693,-0.000773566,0.001832813,0.00344944,0.004091697,-0.005444914,-0.002413338,-0.003120016,0.003372689,-0.001692315,-0.000459355,0.002006229,0.000570398,-0.015964353,-0.021650048,-0.019603483,-0.007518945,0.002757134,0.0041491,0.00917911,-0.001508196,-0.006722467,-0.014797836,-0.012140665,-0.013097716,-0.014072147,-0.019819271,-0.006460315,-0.002509528,0.005441612,-0.007901062,-0.002605419,-0.000309697,0.005883367,-0.00316015,-0.004822417,-0.008314774,-0.004355579,-0.007535305,-0.004093788,-0.002052542,-0.004989453,-0.003925218,-0.002550678,0.006743495,0.005133061,0.004580368,0.00037513,-0.002895138,-0.006575836,0.001116217,-0.002110385,-0.000342722,-0.004041609,0.003011323,0.007117865,0.009660752,0.022613272,0.02379566,0.018558949,0.006906454,-0.000600553,-0.000979362,0.001968323,0.016259768,0.020011462,0.02309116,0.023463639,0.025964123,0.027901525,0.014490425,0.005336771,-0.00270236,0.003345964,0.004904898,0.006732805,0.006004734,0.005887244,0.006589726,-0.007151376,-0.01061838,-0.008762152,-3.70E-05,0.004749067,-0.00065292,0.00181461,-0.001705157,-0.005028714,-0.007143839,0.001105101,-0.002576454,-0.01226647,-0.025942493,-0.023427173,-0.019279856,-0.0109147,-0.003239809,0.002911258,0.003926758,0.003567408,0.010908673,0.020315738,0.013845832,0.010929062,0.006609438,0.00581821,0.005148544,0.003751952,0.011140534,0.005389256,-0.000668135,-0.013480888,-0.021195309,-0.031017434,-0.025686711,-0.022246349,-0.011560099,-0.013810668,-0.00410642,-0.009400637,-0.007239099,-0.008033912,-0.004948945,0.001381255,-0.001080621,0.004189334,0.007279385,0.007818084,-0.004038152,-0.022142367,-0.030415183,-0.030302212,-0.024819336,-0.015158051,-0.008980707,0.000576625,0.002363679,0.001926175,-0.001389423,-0.010212029,-0.010246663,-0.010245554,-0.005234468,-0.000610877,0.004133507,0.014257043,0.023644624,0.019000073,0.011168681,-0.001135237,-0.000533011,-0.005197517,-0.009791297,-0.010962287,-0.004014145,0.003931455,0.00246202,-0.004157818,-0.006124948,-0.002621553,0.002081095,0.003601493,0.001347532,-0.003243677,-0.009121182,-0.012765957,-0.015613822,-0.016924363,-0.014893191,-0.007817141,0.00783461,0.01310523,0.014963563,0.0071434,0.005090826,0.000105146,-0.010399363,-0.01744156,-0.021686948,-0.017367854,-0.011854989,-0.010504475,-0.003878288,-0.008146418,-0.003985243,-0.013256026,-0.018507863,-0.021505376,-0.014407658,-0.00175219,0.003481874,0.00097811,-0.001440768,-0.006907094,-0.003441604,-0.009649563,-0.014586226,-0.016425449,-0.013797407,-0.00903851,-0.009170959,-0.008657941,-0.00705734,-0.00552192,-0.005175799,-0.007436824,-0.007486664,-0.007536504,-0.007586343,-0.007636183,-0.007686023,-0.007735863,-0.007785703,-0.007835543,-0.007885383,-0.007935223,-0.007985062,all-time,60602,,-0.4,,,,,all-time
60603,,0.000943023,0.004493554,0.008464436,0.015007061,0.013521972,0.011864546,0.013232931,0.015487785,0.02300243,0.023809108,0.02083639,0.017596925,0.010750004,0.015259734,0.010859894,0.014327464,0.009870393,0.005894644,0.004403527,0.005060363,0.010675539,0.009457404,0.005922633,0.002444089,0.002387828,0.005398927,0.005416911,0.003147951,0.001030499,0.002628847,0.00770054,0.010678226,0.009152888,0.002838921,-0.001311324,0.001403212,0.003120445,0.001666166,-0.00366563,-0.006203062,-0.004491141,-0.005625048,-0.006248268,-0.006471552,-0.003240938,0.002935037,-0.004061134,-0.004699666,-0.011388524,-0.001701374,2.07E-05,0.004293141,0.004878739,0.007358805,0.010023341,0.008076832,0.008566651,0.007805193,0.008858367,0.00893111,0.008086752,0.009625161,0.007641379,0.006158339,0.004902407,0.004739943,0.007536462,0.009269836,0.011453487,0.01111495,0.011365056,0.00914216,0.007095565,0.005839887,0.006871479,0.009577934,0.009052749,0.006754498,0.002624916,0.002136839,0.004323993,0.005945632,0.006510481,0.006274341,0.004901756,0.002547576,-0.000841654,-0.002660943,-0.001610544,-0.001117148,-0.000740184,-0.003422693,-0.000773566,0.001832813,0.00344944,0.004091697,-0.005444914,-0.002413338,-0.003120016,0.003372689,-0.001692315,-0.000459355,0.002006229,0.000570398,-0.015964353,-0.021650048,-0.019603483,-0.007518945,0.002757134,0.0041491,0.00917911,-0.001508196,-0.006722467,-0.014797836,-0.012140665,-0.013097716,-0.014072147,-0.019819271,-0.006460315,-0.002509528,0.005441612,-0.007901062,-0.002605419,-0.000309697,0.005883367,-0.00316015,-0.004822417,-0.008314774,-0.004355579,-0.007535305,-0.004093788,-0.002052542,-0.004989453,-0.003925218,-0.002550678,0.006743495,0.005133061,0.004580368,0.00037513,-0.002895138,-0.006575836,0.001116217,-0.002110385,-0.000342722,-0.004041609,0.003011323,0.007117865,0.009660752,0.022613272,0.02379566,0.018558949,0.006906454,-0.000600553,-0.000979362,0.001968323,0.016259768,0.020011462,0.02309116,0.023463639,0.025964123,0.027901525,0.014490425,0.005336771,-0.00270236,0.003345964,0.004904898,0.006732805,0.006004734,0.005887244,0.006589726,-0.007151376,-0.01061838,-0.008762152,-3.70E-05,0.004749067,-0.00065292,0.00181461,-0.001705157,-0.005028714,-0.007143839,0.001105101,-0.002576454,-0.01226647,-0.025942493,-0.023427173,-0.019279856,-0.0109147,-0.003239809,0.002911258,0.003926758,0.003567408,0.010908673,0.020315738,0.013845832,0.010929062,0.006609438,0.00581821,0.005148544,0.003751952,0.011140534,0.005389256,-0.000668135,0.283889575,-0.010050764,-0.003503458,-0.015218925,-0.011465339,-0.015581971,-0.012518159,-0.006635567,-0.014851749,-0.023273835,-0.036717194,-0.036968401,-0.031374895,-0.026042827,-0.01350035,-0.00531278,-0.005547696,-0.012977384,-0.020241284,-0.02115366,-0.01727685,-0.014637285,-0.00863703,-0.000924067,0.005667604,0.010857947,0.008123137,0.004190859,-0.005179663,-0.010177799,-0.009624627,-0.009549043,-0.011014519,-0.012676028,-0.002802938,0.006371353,0.008674527,-7.26E-05,-0.007005631,-0.006812996,-0.006966359,-0.008444352,-0.006056528,-0.001885877,0.005507186,0.001597357,-0.004665722,-0.009349259,-0.010507913,-0.004961939,-0.004893648,-0.00556949,-0.011349107,-0.014506142,-0.015312424,-0.013758617,-0.017800161,-0.024897825,-0.027543277,-0.017935306,-0.004100142,0.007629424,0.009848103,0.011461125,0.006710332,-0.006446024,-0.013493385,-0.013076449,-0.008103435,-0.006320027,-0.012682588,-0.007710497,-0.01114521,-0.006767054,-0.013327956,-0.010577105,-0.007382032,0.002202658,0.003585379,0.001752645,-0.003559603,6.40E-05,-0.002682438,0.000696066,-0.008208539,-0.013526304,-0.016717803,-0.0156788,-0.01253031,-0.01376541,-0.007758665,-0.001881954,0.007885835,0.009676544,0.000287504,0.001286758,0.002286012,0.003285266,0.00428452,0.005283774,0.006283028,0.007282283,0.008281537,0.009280791,0.010280045,0.011279299,1-year,60603,,0.7,,,,,1-year
60604,,0.000943023,0.004493554,0.008464436,0.015007061,0.013521972,0.011864546,0.013232931,0.015487785,0.02300243,0.023809108,0.02083639,0.017596925,0.010750004,0.015259734,0.010859894,0.014327464,0.009870393,0.005894644,0.004403527,0.005060363,0.010675539,0.009457404,0.005922633,0.002444089,0.002387828,0.005398927,0.005416911,0.003147951,0.001030499,0.002628847,0.00770054,0.010678226,0.009152888,0.002838921,-0.001311324,0.001403212,0.003120445,0.001666166,-0.00366563,-0.006203062,-0.004491141,-0.005625048,-0.006248268,-0.006471552,-0.003240938,0.002935037,-0.004061134,-0.004699666,-0.011388524,-0.001701374,2.07E-05,0.004293141,0.004878739,0.007358805,0.010023341,0.008076832,0.008566651,0.007805193,0.008858367,0.00893111,0.008086752,0.009625161,0.007641379,0.006158339,0.004902407,0.004739943,0.007536462,0.009269836,0.011453487,0.01111495,0.011365056,0.00914216,0.007095565,0.005839887,0.006871479,0.009577934,0.009052749,0.006754498,0.002624916,0.002136839,0.004323993,0.005945632,0.006510481,0.006274341,0.004901756,0.002547576,-0.000841654,-0.002660943,-0.001610544,-0.001117148,-0.000740184,-0.003422693,-0.000773566,0.001832813,0.00344944,0.004091697,-0.005444914,-0.002413338,-0.003120016,0.003372689,-0.001692315,-0.000459355,0.002006229,0.000570398,-0.015964353,-0.021650048,-0.019603483,-0.007518945,0.002757134,0.0041491,0.00917911,-0.001508196,-0.006722467,-0.014797836,-0.012140665,-0.013097716,-0.014072147,-0.019819271,-0.006460315,-0.002509528,0.005441612,-0.007901062,-0.002605419,-0.000309697,0.005883367,-0.00316015,-0.004822417,-0.008314774,-0.004355579,-0.007535305,-0.004093788,-0.002052542,-0.004989453,-0.003925218,-0.002550678,0.006743495,0.005133061,0.004580368,0.00037513,-0.002895138,-0.006575836,0.001116217,-0.002110385,-0.000342722,-0.004041609,0.003011323,0.007117865,0.009660752,0.022613272,0.02379566,0.018558949,0.006906454,-0.000600553,-0.000979362,0.001968323,0.016259768,0.020011462,0.02309116,0.023463639,0.025964123,0.027901525,0.014490425,0.005336771,-0.00270236,0.003345964,0.004904898,0.006732805,0.006004734,0.005887244,0.006589726,-0.007151376,-0.01061838,-0.008762152,-3.70E-05,0.004749067,-0.00065292,-0.347254751,0.004279686,0.000105957,-0.007532065,-0.009927711,-0.012625046,-0.00237507,-0.002873288,0.000387639,-0.004745886,-0.004847762,0.000945193,0.003766824,0.003900866,-0.007129519,-0.005528147,0.000538853,0.009183365,0.011840411,0.004845433,0.00174055,-0.007075177,-0.008766554,-0.012728615,-0.007354348,-0.005828237,0.002947066,0.002354943,0.008243974,0.001387686,0.004271901,0.000785038,0.004837846,0.001296491,-0.0052342,-0.007999641,-0.003630086,-0.002026003,0.001011558,-0.005199537,-0.00255536,-0.001339099,0.003535726,0.002784859,-0.003166343,-0.007390497,-0.006708413,-0.004163545,-0.00143306,-0.001697025,0.000402516,0.010780926,0.020301177,0.020660106,0.013405869,0.005506274,0.005127793,-0.002379207,-0.005290829,-0.01138676,-0.005879536,-0.003601203,-0.000401199,-0.007601824,-0.006830445,-0.002109169,0.003686639,0.002526341,-0.001722733,-0.002774325,-0.001232595,8.02E-05,0.000352078,0.001299792,-0.001416431,0.004060153,0.003234988,0.005155139,0.000237504,-0.003516971,-0.007103661,-0.013919419,-0.019703009,-0.019512529,-0.011794452,-0.001088058,0.00436441,0.0121554,0.019670728,0.025983481,0.021962695,0.007627609,-0.000295327,-0.00621388,-0.007786874,-0.014053369,-0.016548381,-0.011776656,-0.01248841,-0.010965016,-0.011848254,-0.002986408,-0.000534084,0.00757086,0.00867111,0.007986204,0.001221999,-0.010295982,-0.016664826,-0.018107763,-0.014956955,-0.014541556,-0.011837899,-0.004725905,0.001249985,0.0002792,-0.004521784,0.000484675,0.007046398,0.011700254,0.01141064,0.013994279,0.016577918,0.019161557,0.021745196,0.024328835,0.026912475,0.029496114,0.032079753,0.034663392,0.037247031,0.03983067,1-year,60604,,0.8,,,,,1-year
60605,,0.00114529,0.002696204,0.008491904,0.013007697,0.015122385,0.014409595,0.015344703,0.01527616,0.01615199,0.014815266,0.013042661,0.010904036,0.007625894,0.009789781,0.011007998,0.013842788,0.012938316,0.010580113,0.010114391,0.009332048,0.009159626,0.009080045,0.006922342,0.007151283,0.005366216,0.006678881,0.005240349,0.004604958,0.002737388,0.002709568,0.004697646,0.006638188,0.006942192,0.005081081,0.004193004,0.003655615,0.001796562,0.000847582,0.002125336,0.002877801,0.002540945,0.000746397,0.000327521,0.000897957,0.002121423,0.002188035,0.002747616,0.00315496,0.003125801,0.00271337,0.00452917,0.006390303,0.007185217,0.005537504,0.005619079,0.005293593,0.006596005,0.007274752,0.007598812,0.007234058,0.006424989,0.006648608,0.006601742,0.006875363,0.007647359,0.005958079,0.006730706,0.008167928,0.01028866,0.010952159,0.010109611,0.009099571,0.007567203,0.005633453,0.004506222,0.0033097,0.001721336,0.000843229,-8.77E-05,-0.000696401,-0.001077248,-0.000356807,0.001251935,0.003985219,0.0052996,0.004810391,0.001476869,-0.000738655,-0.001242487,-0.001396256,-0.000415257,-0.000680989,0.000228905,-9.73E-05,-0.000828686,0.000186938,-0.004927924,0.001719559,-0.010788213,-0.00483489,-0.013164037,-4.89E-05,-0.005314912,-0.002981868,-0.010671981,-0.007151684,-0.010744796,-0.010601953,-0.008100825,-0.007531679,0.001045637,-0.005106986,-0.004001861,-0.005986031,-0.000243821,-0.00443098,-0.006218586,-0.01698761,-0.011698027,-0.011708098,0.003105532,-0.002966407,0.006940149,-0.001188648,0.007533988,-0.009208193,-0.007627239,-0.014049356,-0.010597436,-0.013711664,-0.005739654,-0.002076776,-0.002087601,-0.00459451,-0.003286652,0.003845977,0.003036202,0.002495327,-0.000569406,-0.001312007,-0.004909375,-0.000933649,-0.007315498,-0.004674009,-0.011817883,-0.01115992,-0.015079524,-0.010882796,0.001101648,0.008657225,0.007260612,0.002704389,-0.001562196,0.001540674,0.002003213,0.008784918,0.0094964,0.013202724,0.016618172,0.015380562,0.016002819,0.010356536,0.011348744,0.01441164,0.016223417,0.015186252,0.00806328,0.007949065,0.009740458,0.012247056,0.008839961,0.003227549,0.000193535,0.00164613,0.005271837,0.00956097,0.0108194,0.010302413,0.004257227,0.000433063,-0.000801224,0.003425422,0.003617534,0.003446848,-0.002063667,-0.00224938,-0.002206313,0.002063779,0.002337698,0.002233513,-0.001789218,-0.00146168,0.000414037,0.003943736,0.004550592,0.00182417,-7.14E-05,-0.001361109,-0.000727796,-0.000561473,0.00149722,0.001621989,0.002211104,0.00095155,0.001522086,0.004577724,0.003557024,0.003385322,-0.002263996,-0.003399792,-0.009834214,-0.009945087,-0.009578335,-0.005088565,-0.002792729,-0.002100413,-0.003260589,-0.000507467,-0.000696075,-0.000704754,-0.007973714,-0.009142763,-0.010314468,-0.00672693,-0.00500157,-0.004244842,-0.002255673,-0.002343763,0.00180713,-0.000681462,-0.001928306,-0.005402798,-0.005051146,-0.003939589,-0.002629985,-0.003235556,0.000984364,0.001334609,0.001417594,-0.002740694,-0.0004156,0.003150501,0.002142384,-0.002091203,-0.005653411,-0.004341215,-0.000642672,0.002938131,0.003050117,0.002304823,0.000541236,0.001921081,0.003274459,0.003685561,0.000170994,-0.003222254,-0.002369269,0.002771197,0.002223036,-0.002026739,-0.003759551,0.000320797,0.007696658,0.008980286,0.011082437,0.009160132,0.006710787,-0.002029405,-0.008699155,-0.013123737,-0.013549872,-0.011428787,-0.010939328,-0.007713469,-0.010754937,-0.008827349,-0.012860786,-0.007305871,-0.002462541,0.004990228,0.004652201,0.003250722,0.00195396,0.007124957,0.004171546,0.002046741,-0.007076229,-0.009702634,-0.00794233,-0.008502984,-0.009262102,-0.015664434,-0.0143715,-0.010564987,-0.001018031,-3.30E-05,0.000903461,0.003586071,0.00626868,0.00895129,0.011633899,1.43E-02,0.016999118,0.019681728,0.022364338,0.025046947,0.027729557,3.04E-02,6-month,60605,,0.1,,,,,6-month
